Load Cell1,Load Cell2,Muscle Length 1, Muscle Length2
0.168079,0.829534,1.000000,0.999991
0.163877,0.820061,1.000000,0.999991
0.166678,0.825474,1.000000,0.999991
0.168079,0.820061,1.000000,0.999991
0.165278,0.821414,1.000000,0.999991
0.168079,0.816001,1.000000,0.999991
0.162476,0.822767,1.000000,0.999991
0.166678,0.821414,1.000000,0.999991
0.166678,0.822767,1.000000,0.999991
0.165278,0.822767,1.000000,0.999991
0.168079,0.822767,1.000000,0.999991
0.170880,0.824121,1.000000,0.999991
0.163877,0.816001,1.000000,0.999981
0.166678,0.824121,1.000000,0.999981
0.166678,0.825474,1.000000,0.999981
0.168079,0.825474,1.000000,0.999981
0.168079,0.825474,1.000000,0.999981
0.166678,0.825474,1.000000,0.999981
0.166678,0.821414,1.000000,0.999981
0.163877,0.824121,1.000000,0.999981
0.166678,0.825474,1.000000,0.999981
0.166678,0.824121,1.000000,0.999981
0.165278,0.828180,1.000000,0.999981
0.162476,0.822767,1.000000,0.999981
0.163877,0.824121,1.000000,0.999981
0.166678,0.828180,1.000000,0.999981
0.166678,0.832240,1.000000,0.999981
0.169480,0.825474,1.000000,0.999981
0.166678,0.825474,1.000000,0.999981
0.165278,0.825474,1.000000,0.999981
0.169480,0.826827,1.000000,0.999981
0.166678,0.822767,1.000000,0.999981
0.170880,0.826827,1.000000,0.999981
0.165278,0.826827,1.000000,0.999981
0.165278,0.820061,1.000000,0.999981
0.166678,0.826827,1.000000,0.999981
0.170880,0.829534,1.000000,0.999981
0.172281,0.825474,1.000000,0.999981
0.170880,0.825474,1.000000,0.999981
0.166678,0.829534,1.000000,0.999981
0.166678,0.825474,1.000000,0.999981
0.168079,0.826827,1.000000,0.999981
0.159675,0.828180,1.000000,0.999981
0.168079,0.828180,1.000000,0.999981
0.163877,0.825474,1.000000,0.999981
0.165278,0.820061,1.000000,0.999981
0.165278,0.826827,1.000000,0.999981
0.168079,0.822767,1.000000,0.999981
0.168079,0.829534,1.000000,0.999981
0.166678,0.829534,1.000000,0.999981
0.166678,0.829534,1.000000,0.999981
0.161076,0.828180,1.000000,0.999981
0.163877,0.828180,1.000000,0.999981
0.166678,0.826827,1.000000,0.999981
0.169480,0.832240,1.000000,0.999981
0.165278,0.833593,1.000000,0.999981
0.168079,0.834947,1.000000,0.999981
0.166678,0.832240,1.000000,0.999981
0.166678,0.830887,1.000000,0.999981
0.166678,0.826827,1.000000,0.999981
0.165278,0.828180,1.000000,0.999981
0.163877,0.832240,1.000000,0.999981
0.163877,0.828180,1.000000,0.999981
0.168079,0.833593,1.000000,0.999981
0.168079,0.828180,1.000000,0.999981
0.169480,0.833593,1.000000,0.999981
0.165278,0.826827,1.000000,0.999981
0.165278,0.834947,1.000000,0.999981
0.165278,0.829534,1.000000,0.999981
0.163877,0.832240,1.000000,0.999981
0.168079,0.830887,1.000000,0.999981
0.168079,0.833593,1.000000,0.999981
0.168079,0.826827,1.000000,0.999981
0.168079,0.832240,1.000000,0.999981
0.166678,0.832240,1.000000,0.999981
0.173682,0.833593,1.000000,0.999981
0.168079,0.828180,1.000000,0.999981
0.169480,0.836300,1.000000,0.999981
0.168079,0.833593,1.000000,0.999981
0.165278,0.833593,1.000000,0.999981
0.161076,0.834947,1.000000,0.999981
0.166678,0.832240,1.000000,0.999981
0.165278,0.832240,1.000000,0.999981
0.168079,0.832240,1.000000,0.999981
0.166678,0.833593,1.000000,0.999981
0.166678,0.836300,1.000000,0.999981
0.166678,0.830887,1.000000,0.999981
0.168079,0.836300,1.000000,0.999981
0.163877,0.833593,1.000000,0.999981
0.165278,0.836300,1.000000,0.999981
0.163877,0.834947,1.000000,0.999981
0.166678,0.836300,1.000000,0.999981
0.170880,0.834947,1.000000,0.999981
0.168079,0.833593,1.000000,0.999981
0.169480,0.836300,1.000000,0.999981
0.163877,0.834947,1.000000,0.999981
0.168079,0.841713,1.000000,0.999981
0.166678,0.832240,1.000000,0.999981
0.165278,0.836300,1.000000,0.999981
0.166678,0.833593,1.000000,0.999981
0.169480,0.833593,1.000000,0.999981
0.170880,0.839006,1.000000,0.999981
0.168079,0.837653,1.000000,0.999981
0.166678,0.839006,1.000000,0.999981
0.173682,0.840360,1.000000,0.999981
0.169480,0.836300,1.000000,0.999981
0.165278,0.840360,1.000000,0.999981
0.168079,0.839006,1.000000,0.999981
0.169480,0.837653,1.000000,0.999981
0.168079,0.840360,1.000000,0.999981
0.166678,0.833593,1.000000,0.999981
0.169480,0.836300,1.000000,0.999981
0.168079,0.840360,1.000000,0.999981
0.166678,0.839006,1.000000,0.999981
0.169480,0.841713,1.000000,0.999981
0.169480,0.840360,1.000000,0.999981
0.169480,0.839006,1.000000,0.999981
0.175082,0.839006,1.000000,0.999981
0.169480,0.839006,1.000000,0.999981
0.168079,0.839006,1.000000,0.999981
0.168079,0.841713,1.000000,0.999981
0.168079,0.836300,1.000000,0.999981
0.166678,0.841713,1.000000,0.999981
0.166678,0.839006,1.000000,0.999981
0.168079,0.840360,1.000000,0.999981
0.166678,0.839006,1.000000,0.999981
0.168079,0.840360,1.000000,0.999981
0.169480,0.839006,1.000000,0.999981
0.165278,0.844419,1.000000,0.999981
0.168079,0.839006,1.000000,0.999981
0.173682,0.841713,1.000000,0.999981
0.166678,0.841713,1.000000,0.999981
0.165278,0.841713,1.000000,0.999981
0.168079,0.845772,1.000000,0.999981
0.172281,0.841713,1.000000,0.999981
0.170880,0.843066,1.000000,0.999981
0.169480,0.841713,1.000000,0.999981
0.172281,0.844419,1.000000,0.999981
0.168079,0.841713,1.000000,0.999981
0.168079,0.840360,1.000000,0.999981
0.170880,0.843066,1.000000,0.999981
0.168079,0.843066,1.000000,0.999981
0.166678,0.843066,1.000000,0.999981
0.169480,0.841713,1.000000,0.999981
0.169480,0.845772,1.000000,0.999981
0.169480,0.843066,1.000000,0.999981
0.177884,0.847126,1.000000,0.999981
0.169480,0.847126,1.000000,0.999981
0.170880,0.844419,1.000000,0.999981
0.168079,0.848479,1.000000,0.999981
0.169480,0.845772,1.000000,0.999981
0.165278,0.844419,1.000000,0.999981
0.170880,0.843066,1.000000,0.999981
0.169480,0.844419,1.000000,0.999981
0.170880,0.847126,1.000000,0.999981
0.169480,0.841713,1.000000,0.999981
0.168079,0.845772,1.000000,0.999981
0.172281,0.847126,1.000000,0.999981
0.168079,0.844419,1.000000,0.999981
0.170880,0.848479,1.000000,0.999981
0.170880,0.845772,1.000000,0.999981
0.168079,0.843066,1.000000,0.999981
0.172281,0.848479,1.000000,0.999981
0.170880,0.848479,1.000000,0.999981
0.172281,0.847126,1.000000,0.999981
0.168079,0.849832,1.000000,0.999981
0.168079,0.847126,1.000000,0.999981
0.172281,0.853892,1.000000,0.999981
0.172281,0.848479,1.000000,0.999981
0.170880,0.849832,1.000000,0.999981
0.169480,0.853892,1.000000,0.999981
0.169480,0.848479,1.000000,0.999981
0.168079,0.853892,1.000000,0.999981
0.175082,0.845772,1.000000,0.999981
0.169480,0.849832,1.000000,0.999981
0.173682,0.848479,1.000000,0.999981
0.172281,0.851185,1.000000,0.999981
0.172281,0.851185,1.000000,0.999981
0.169480,0.851185,1.000000,0.999981
0.168079,0.847126,1.000000,0.999981
0.173682,0.852539,1.000000,0.999981
0.172281,0.845772,1.000000,0.999981
0.172281,0.852539,1.000000,0.999972
0.172281,0.852539,1.000000,0.999972
0.173682,0.851185,1.000000,0.999972
0.173682,0.852539,1.000000,0.999972
0.168079,0.857952,1.000000,0.999972
0.170880,0.851185,1.000000,0.999972
0.172281,0.853892,1.000000,0.999972
0.169480,0.851185,1.000000,0.999972
0.172281,0.852539,1.000000,0.999972
0.173682,0.849832,1.000000,0.999972
0.172281,0.856598,1.000000,0.999972
0.172281,0.851185,1.000000,0.999972
0.170880,0.853892,1.000000,0.999972
0.172281,0.851185,1.000000,0.999972
0.170880,0.853892,1.000000,0.999972
0.172281,0.852539,1.000000,0.999972
0.172281,0.853892,1.000000,0.999972
0.172281,0.853892,1.000000,0.999972
0.172281,0.853892,1.000000,0.999972
0.172281,0.853892,1.000000,0.999972
0.172281,0.853892,1.000000,0.999972
0.166678,0.855245,1.000000,0.999972
0.169480,0.855245,1.000000,0.999972
0.170880,0.859305,1.000000,0.999972
0.173682,0.857952,1.000000,0.999972
0.172281,0.857952,1.000000,0.999972
0.172281,0.859305,1.000000,0.999972
0.169480,0.853892,1.000000,0.999972
0.166678,0.853892,1.000000,0.999972
0.172281,0.856598,1.000000,0.999972
0.172281,0.856598,1.000000,0.999972
0.169480,0.859305,1.000000,0.999972
0.172281,0.856598,1.000000,0.999972
0.172281,0.855245,1.000000,0.999972
0.173682,0.856598,1.000000,0.999972
0.177884,0.856598,1.000000,0.999972
0.169480,0.857952,1.000000,0.999972
0.173682,0.857952,1.000000,0.999972
0.175082,0.859305,1.000000,0.999972
0.173682,0.857952,1.000000,0.999972
0.166678,0.859305,1.000000,0.999972
0.172281,0.859305,1.000000,0.999972
0.169480,0.864718,1.000000,0.999972
0.172281,0.863365,1.000000,0.999972
0.176483,0.857952,1.000000,0.999972
0.172281,0.860658,1.000000,0.999972
0.172281,0.856598,1.000000,0.999972
0.175082,0.863365,1.000000,0.999972
0.172281,0.862011,1.000000,0.999972
0.172281,0.862011,1.000000,0.999972
0.172281,0.862011,1.000000,0.999972
0.172281,0.860658,1.000000,0.999972
0.175082,0.859305,1.000000,0.999972
0.173682,0.864718,1.000000,0.999972
0.173682,0.862011,1.000000,0.999972
0.172281,0.862011,1.000000,0.999972
0.170880,0.862011,1.000000,0.999972
0.172281,0.864718,1.000000,0.999972
0.175082,0.860658,1.000000,0.999972
0.168079,0.863365,1.000000,0.999972
0.168079,0.860658,1.000000,0.999972
0.173682,0.864718,1.000000,0.999972
0.170880,0.860658,1.000000,0.999972
0.172281,0.863365,1.000000,0.999972
0.169480,0.862011,1.000000,0.999972
0.168079,0.860658,1.000000,0.999972
0.170880,0.863365,1.000000,0.999972
0.172281,0.866071,1.000000,0.999972
0.170880,0.863365,1.000000,0.999972
0.170880,0.864718,1.000000,0.999972
0.170880,0.863365,1.000000,0.999972
0.170880,0.860658,1.000000,0.999972
0.175082,0.864718,1.000000,0.999972
0.177884,0.859305,1.000000,0.999972
0.172281,0.864718,1.000000,0.999972
0.172281,0.870131,1.000000,0.999972
0.169480,0.863365,1.000000,0.999972
0.170880,0.860658,1.000000,0.999972
0.166678,0.863365,1.000000,0.999972
0.168079,0.860658,1.000000,0.999972
0.170880,0.866071,1.000000,0.999972
0.172281,0.863365,1.000000,0.999972
0.170880,0.864718,1.000000,0.999972
0.168079,0.863365,1.000000,0.999972
0.168079,0.862011,1.000000,0.999972
0.169480,0.866071,1.000000,0.999972
0.170880,0.864718,1.000000,0.999972
0.169480,0.864718,1.000000,0.999972
0.170880,0.866071,1.000000,0.999972
0.169480,0.862011,1.000000,0.999972
0.169480,0.866071,1.000000,0.999972
0.170880,0.867424,1.000000,0.999972
0.169480,0.867424,1.000000,0.999972
0.172281,0.864718,1.000000,0.999972
0.169480,0.870131,1.000000,0.999972
0.169480,0.864718,1.000000,0.999972
0.172281,0.868777,1.000000,0.999972
0.169480,0.863365,1.000000,0.999972
0.168079,0.866071,1.000000,0.999972
0.170880,0.867424,1.000000,0.999972
0.169480,0.867424,1.000000,0.999972
0.172281,0.866071,1.000000,0.999972
0.169480,0.866071,1.000000,0.999972
0.169480,0.862011,1.000000,0.999972
0.170880,0.866071,1.000000,0.999972
0.172281,0.866071,1.000000,0.999972
0.169480,0.867424,1.000000,0.999972
0.169480,0.868777,1.000000,0.999972
0.166678,0.863365,1.000000,0.999972
0.169480,0.868777,1.000000,0.999972
0.169480,0.867424,1.000000,0.999972
0.169480,0.870131,1.000000,0.999972
0.168079,0.868777,1.000000,0.999972
0.168079,0.876897,1.000000,0.999972
0.169480,0.871484,1.000000,0.999972
0.168079,0.864718,1.000000,0.999972
0.168079,0.868777,1.000000,0.999972
0.170880,0.870131,1.000000,0.999972
0.169480,0.870131,1.000000,0.999972
0.168079,0.868777,1.000000,0.999972
0.170880,0.867424,1.000000,0.999972
0.170880,0.870131,1.000000,0.999972
0.173682,0.868777,1.000000,0.999972
0.173682,0.871484,1.000000,0.999972
0.172281,0.870131,1.000000,0.999972
0.169480,0.870131,1.000000,0.999972
0.172281,0.870131,1.000000,0.999972
0.170880,0.870131,1.000000,0.999972
0.172281,0.870131,1.000000,0.999972
0.172281,0.871484,1.000000,0.999972
0.166678,0.872837,1.000000,0.999972
0.166678,0.871484,1.000000,0.999972
0.166678,0.871484,1.000000,0.999972
0.172281,0.874190,1.000000,0.999972
0.170880,0.872837,1.000000,0.999972
0.169480,0.871484,1.000000,0.999972
0.170880,0.870131,1.000000,0.999972
0.173682,0.874190,1.000000,0.999972
0.172281,0.870131,1.000000,0.999972
0.172281,0.871484,1.000000,0.999972
0.172281,0.871484,1.000000,0.999972
0.169480,0.872837,1.000000,0.999972
0.170880,0.868777,1.000000,0.999972
0.173682,0.875544,1.000000,0.999972
0.175082,0.874190,1.000000,0.999972
0.169480,0.872837,1.000000,0.999972
0.168079,0.874190,1.000000,0.999972
0.170880,0.872837,1.000000,0.999972
0.175082,0.874190,1.000000,0.999972
0.165278,0.871484,1.000000,0.999972
0.168079,0.872837,1.000000,0.999972
0.175082,0.875544,1.000000,0.999972
0.170880,0.868777,1.000000,0.999972
0.169480,0.875544,1.000000,0.999972
0.173682,0.875544,1.000000,0.999972
0.170880,0.875544,1.000000,0.999972
0.172281,0.875544,1.000000,0.999972
0.168079,0.874190,1.000000,0.999972
0.172281,0.874190,1.000000,0.999972
0.172281,0.872837,1.000000,0.999972
0.170880,0.876897,1.000000,0.999972
0.173682,0.875544,1.000000,0.999972
0.172281,0.871484,1.000000,0.999972
0.175082,0.874190,1.000000,0.999972
0.172281,0.874190,1.000000,0.999972
0.168079,0.876897,1.000000,0.999972
0.170880,0.875544,1.000000,0.999972
0.169480,0.875544,1.000000,0.999972
0.165278,0.876897,1.000000,0.999972
0.172281,0.872837,1.000000,0.999972
0.170880,0.878250,1.000000,0.999972
0.172281,0.872837,1.000000,0.999972
0.172281,0.876897,1.000000,0.999972
0.172281,0.875544,1.000000,0.999972
0.170880,0.879603,1.000000,0.999972
0.170880,0.876897,1.000000,0.999972
0.172281,0.878250,1.000000,0.999972
0.173682,0.876897,1.000000,0.999972
0.170880,0.876897,1.000000,0.999972
0.168079,0.874190,1.000000,0.999972
0.170880,0.878250,1.000000,0.999972
0.170880,0.874190,1.000000,0.999972
0.175082,0.878250,1.000000,0.999972
0.169480,0.875544,1.000000,0.999972
0.170880,0.880957,1.000000,0.999972
0.172281,0.876897,1.000000,0.999972
0.170880,0.878250,1.000000,0.999972
0.170880,0.874190,1.000000,0.999972
0.169480,0.876897,1.000000,0.999972
0.170880,0.878250,1.000000,0.999972
0.169480,0.879603,1.000000,0.999972
0.172281,0.879603,1.000000,0.999972
0.170880,0.880957,1.000000,0.999972
0.172281,0.878250,1.000000,0.999972
0.172281,0.876897,1.000000,0.999972
0.168079,0.878250,1.000000,0.999972
0.169480,0.874190,1.000000,0.999963
0.170880,0.882310,1.000000,0.999963
0.169480,0.876897,1.000000,0.999963
0.172281,0.878250,1.000000,0.999963
0.169480,0.876897,1.000000,0.999963
0.170880,0.879603,1.000000,0.999963
0.166678,0.875544,1.000000,0.999963
0.172281,0.885016,1.000000,0.999963
0.175082,0.879603,1.000000,0.999963
0.172281,0.879603,1.000000,0.999963
0.168079,0.876897,1.000000,0.999963
0.173682,0.880957,1.000000,0.999963
0.168079,0.878250,1.000000,0.999963
0.170880,0.880957,1.000000,0.999963
0.172281,0.880957,1.000000,0.999963
0.170880,0.882310,1.000000,0.999963
0.169480,0.878250,1.000000,0.999963
0.170880,0.882310,1.000000,0.999963
0.173682,0.879603,1.000000,0.999963
0.169480,0.880957,1.000000,0.999963
0.169480,0.876897,1.000000,0.999963
0.177884,0.876897,1.000000,0.999963
0.172281,0.880957,1.000000,0.999963
0.172281,0.880957,1.000000,0.999963
0.166678,0.880957,1.000000,0.999963
0.170880,0.879603,1.000000,0.999963
0.169480,0.882310,1.000000,0.999963
0.173682,0.883663,1.000000,0.999963
0.168079,0.882310,1.000000,0.999963
0.168079,0.883663,1.000000,0.999963
0.168079,0.883663,1.000000,0.999963
0.179284,0.883663,1.000000,0.999963
0.168079,0.882310,1.000000,0.999963
0.168079,0.880957,1.000000,0.999963
0.168079,0.880957,1.000000,0.999963
0.169480,0.879603,1.000000,0.999963
0.168079,0.882310,1.000000,0.999963
0.169480,0.882310,1.000000,0.999963
0.170880,0.885016,1.000000,0.999963
0.168079,0.883663,1.000000,0.999963
0.169480,0.876897,1.000000,0.999963
0.169480,0.885016,1.000000,0.999963
0.169480,0.882310,1.000000,0.999963
0.163877,0.879603,1.000000,0.999963
0.168079,0.885016,1.000000,0.999963
0.165278,0.882310,1.000000,0.999963
0.170880,0.880957,1.000000,0.999963
0.170880,0.883663,1.000000,0.999963
0.166678,0.882310,1.000000,0.999963
0.169480,0.883663,1.000000,0.999963
0.169480,0.882310,1.000000,0.999963
0.172281,0.883663,1.000000,0.999963
0.169480,0.886370,1.000000,0.999963
0.168079,0.880957,1.000000,0.999963
0.170880,0.882310,1.000000,0.999963
0.166678,0.882310,1.000000,0.999963
0.165278,0.883663,1.000000,0.999963
0.175082,0.879603,1.000000,0.999963
0.168079,0.883663,1.000000,0.999963
0.168079,0.885016,1.000000,0.999963
0.169480,0.890429,1.000000,0.999963
0.158274,0.880957,1.000000,0.999963
0.163877,0.885016,1.000000,0.999963
0.165278,0.880957,1.000000,0.999963
0.170880,0.879603,1.000000,0.999963
0.166678,0.880957,1.000000,0.999963
0.172281,0.893136,1.000000,0.999963
0.165278,0.886370,1.000000,0.999963
0.168079,0.885016,1.000000,0.999963
0.169480,0.878250,1.000000,0.999963
0.169480,0.885016,1.000000,0.999963
0.168079,0.883663,1.000000,0.999963
0.165278,0.880957,1.000000,0.999963
0.156874,0.882310,1.000000,0.999963
0.166678,0.882310,1.000000,0.999963
0.165278,0.882310,1.000000,0.999963
0.173682,0.886370,1.000000,0.999963
0.166678,0.882310,1.000000,0.999963
0.166678,0.886370,1.000000,0.999963
0.166678,0.883663,1.000000,0.999963
0.169480,0.883663,1.000000,0.999963
0.158274,0.882310,1.000000,0.999963
0.165278,0.885016,1.000000,0.999963
0.168079,0.886370,1.000000,0.999963
0.168079,0.883663,1.000000,0.999963
0.163877,0.889076,1.000000,0.999963
0.172281,0.885016,1.000000,0.999963
0.162476,0.885016,1.000000,0.999963
0.166678,0.885016,1.000000,0.999963
0.168079,0.889076,1.000000,0.999963
0.169480,0.885016,1.000000,0.999963
0.156874,0.886370,1.000000,0.999963
0.163877,0.883663,1.000000,0.999963
0.166678,0.886370,1.000000,0.999963
0.169480,0.887723,1.000000,0.999963
0.165278,0.886370,1.000000,0.999963
0.162476,0.883663,1.000000,0.999963
0.168079,0.893136,1.000000,0.999963
0.163877,0.885016,1.000000,0.999963
0.166678,0.885016,1.000000,0.999963
0.162476,0.887723,1.000000,0.999963
0.165278,0.886370,1.000000,0.999963
0.169480,0.882310,1.000000,0.999963
0.161076,0.880957,1.000000,0.999963
0.163877,0.883663,1.000000,0.999963
0.165278,0.887723,1.000000,0.999963
0.168079,0.895842,1.000000,0.999963
0.163877,0.887723,1.000000,0.999963
0.165278,0.887723,1.000000,0.999963
0.166678,0.893136,1.000000,0.999963
0.163877,0.886370,1.000000,0.999963
0.163877,0.885016,1.000000,0.999963
0.166678,0.887723,1.000000,0.999963
0.165278,0.886370,1.000000,0.999963
0.163877,0.885016,1.000000,0.999963
0.166678,0.885016,1.000000,0.999963
0.162476,0.891782,1.000000,0.999963
0.169480,0.889076,1.000000,0.999963
0.166678,0.885016,1.000000,0.999963
